node idx,node anomaly score
10271,-5.8667006
10272,-2.8015418
10275,-5.9309344
10277,-5.7016835
10280,-7.133507
10281,-10.840637
10283,-6.1520824
10286,-5.6211133
10288,-0.04724852
10289,-6.3683953
10291,-5.5519657
10293,-2.0901244
10294,-12.249917
10295,-5.1343293
10297,-5.540774
10298,-3.5016742
10299,-5.7605157
10300,-4.0921116
10301,-4.6243234
10306,-5.5523434
10308,-4.7770414
10316,-3.464615
10318,-2.5042503
10319,-8.58806
10320,-4.7285666
10322,-5.439346
10323,-5.6550384
10324,-4.113514
10326,-4.2136617
10330,-0.51217914
10332,-3.678013
10334,-6.0905156
10339,-8.268956
10340,-4.183685
10342,-5.7558594
10345,-4.2709045
10346,-4.3392563
10347,-6.1548357
10353,-6.0716085
10357,-3.6334755
10358,-5.6280107
10359,-5.2140713
10366,-3.9094267
10370,-5.114729
10372,-5.9145365
10374,-4.074393
10375,-5.1526694
10377,-3.3545954
10378,-3.4419715
10379,-3.9603562
10381,-4.312916
10382,-4.2349653
10383,-12.552794
10384,-4.0365047
10387,-3.6334167
10389,-3.5340827
10392,-4.428386
10396,-4.37831
10397,-3.6076314
10399,-5.516556
10401,-5.133457
10404,-10.399802
10405,-3.6208775
10408,-6.8912015
10410,-3.3665946
10412,-4.842094
10413,-6.168248
10415,-4.405395
10416,-5.4711847
10417,-4.0270452
10419,-6.222507
10420,-3.7289288
10425,-3.7135363
10426,-3.9039338
10427,-4.8281565
10431,-5.9976306
10433,-6.3317223
10434,-4.214726
10437,-5.0134773
10441,-7.2669806
10447,-5.7279124
10451,-4.439608
10453,-7.9748764
10454,-4.694925
10456,-8.119943
10457,-4.2974033
10458,-8.404316
10460,-4.904713
10462,-7.093344
10468,-4.1779966
10469,-4.587702
10471,-4.127513
10472,-6.5743937
10479,-8.690516
10481,-5.310833
10483,-4.836647
10484,-6.877703
10486,-7.1623235
10488,-6.4659147
10489,-4.7341404
10491,-4.2063074
10493,-4.4431973
10497,-4.8477674
10498,-4.2252173
10500,-3.215381
10503,-4.272199
10506,-4.1616
10512,-4.3736844
10517,-5.4839163
10520,-6.271737
10523,-7.171577
10525,-4.365148
10526,-5.472327
10530,-4.89355
10531,-14.987343
10539,-4.5539827
10540,-6.643154
10541,-4.839088
10544,-4.587167
10545,-4.4922047
10547,-4.891714
10549,-6.118538
10550,-4.129679
10555,-4.2398715
10556,-7.964765
10559,-5.8961368
10560,-3.139768
10561,-3.5606961
10562,-12.892785
10563,-6.5702076
10565,-4.669387
10570,-4.6020994
10572,-3.1402357
10574,-6.483217
10576,-4.3292494
10577,-6.8205094
10585,-11.08859
10588,-5.3648796
10589,-3.0266345
10590,-5.208103
10592,-4.912335
10596,-7.4474187
10597,-5.8889346
10598,-4.698403
10604,-5.0476875
10606,-7.870479
10609,-5.565408
10610,-4.626624
10611,-7.1338263
10621,-3.7868586
10626,-7.8677526
10629,-4.775734
10631,-3.4360619
10633,-4.487383
10639,-6.491686
10644,-4.7079
10647,-4.724461
10648,-5.1152806
10649,-9.567236
10650,-4.1848483
10651,-4.480056
10653,-4.240833
10654,-8.137008
10656,-3.9958441
10658,-4.191207
10660,-5.064165
10661,-3.3343403
10663,-3.5280628
10669,-4.035953
10672,-3.560925
10673,-5.4560304
10678,-15.650047
10682,-4.00244
10683,-4.2746534
10684,-7.8632817
10685,-1.9761811
10686,-4.844934
10690,-4.689863
10693,-5.032656
10695,-5.1879673
10701,-4.202432
10703,-4.2203264
10710,-6.1021657
10712,-3.611007
10714,-5.329983
10717,-7.1491947
10719,-3.8158429
10721,-4.373268
10722,-4.2837105
10724,-6.3532076
10726,-4.301208
10729,-8.156921
10730,-4.7928853
10733,-17.00584
10734,-6.287781
10736,-5.1794744
10738,-3.2491
10742,-4.3211513
10744,-7.678199
10745,-3.5006092
10748,-4.343061
10751,-7.005788
10754,-12.428616
10759,-4.932335
10760,-3.6674087
10762,-7.06781
10764,-6.581601
10768,-3.9863994
10769,-12.796976
10770,-5.5717263
10771,-5.25218
10772,-7.241832
10776,-5.334882
10778,-4.428517
10779,-4.102844
10785,-4.3520546
10789,-3.754054
10791,-3.7220557
10793,-4.48732
10794,-5.827137
10796,-4.965642
10797,-4.010979
10801,-3.8419576
10803,-4.641677
10806,-4.508336
10812,-4.440982
10821,-3.8034167
10823,-7.961053
10825,-4.526142
10826,-3.30674
10827,-2.9408364
10828,-5.1547275
10832,-4.402401
10836,-4.175284
10837,-2.4876711
10838,-3.7721334
10840,-4.0870724
10841,-7.2102942
10843,-5.3158317
10844,-4.88514
10845,-5.5305176
10849,-3.6583862
10852,-4.219923
10854,-4.3444476
10863,-4.917797
10867,-6.6806192
10872,-7.0767117
10873,-4.359149
10874,-4.0249896
10875,-4.2143044
10876,-4.718114
10877,-7.111545
10879,-5.4487987
10880,-8.409892
10881,-2.1814148
10885,-4.269042
10886,-3.8684256
10887,-3.3680608
10888,-5.5897202
10892,-5.632224
10893,-2.9413803
10895,-3.7662833
10896,-4.759867
10897,-4.460623
10900,-4.62084
10901,-3.8042789
10902,-4.7079616
10905,-2.9325924
10906,-4.4903507
10907,-4.5576544
10908,-8.375841
10909,-3.901971
10916,-4.3332553
10919,-5.535488
10921,-3.7751956
10922,-4.344933
10924,-4.4284244
10925,-4.262193
10929,-6.2224064
10930,-7.9783854
10938,-4.55708
10942,-4.94351
10943,-4.6981163
10944,-4.651327
10948,-4.7150807
10951,-5.6677394
10953,-4.11984
10957,-4.9131103
10962,-1.0179447
10963,-5.3173876
10964,-5.4413743
10974,-5.254414
10977,-3.9681196
10979,-5.05939
10980,-3.9666464
10984,-3.3229172
10987,-4.9542522
10990,-4.9613934
10991,-4.5320153
10994,-5.8456893
10997,-5.3807354
11000,-4.599577
11003,-5.5477376
11004,-4.305528
11006,-4.5068207
11007,-5.9660726
11008,-3.6320152
11009,-5.4298
11011,-3.883842
11014,-7.4006467
11018,-5.2465014
11022,-4.586101
11027,-2.2178676
11031,-7.2812486
11033,-4.853444
11034,-4.579673
11035,-4.3973436
11037,-3.6802855
11038,-4.78858
11039,-5.817406
11040,-5.165803
11044,-4.6129055
11045,-5.3361893
11047,-5.1148906
11050,-5.852504
11052,-4.220443
11053,-4.5400667
11054,-5.691663
11056,-5.398673
11057,-4.4894295
11061,-4.883266
11064,-6.567041
11073,-4.8888254
11087,-5.5735583
11089,-4.7180524
11090,-5.63325
11092,-3.6409557
11103,-4.139694
11105,-4.6079926
11108,-5.260099
11109,-5.0165696
11113,-4.675166
11118,-3.7269378
11125,-6.3718343
11126,-5.6381865
11127,-3.1494596
11128,-6.196078
11130,-3.8575063
11132,-4.1502385
11134,-4.0339465
11135,-5.247002
11136,-5.1532307
11139,-6.3888807
11140,-4.36649
11141,-9.757428
11142,-3.8064563
11145,-4.0918326
11149,-5.875571
11151,-5.5155907
11153,-3.213626
11154,-4.0862556
11155,-4.956292
11157,-3.3405244
11159,-5.159728
11162,-8.774841
11163,-3.8250625
11166,-5.674496
11168,-4.0388174
11169,-5.6848116
11171,-3.4049284
11173,-6.0378957
11174,-6.209468
11175,-6.1955314
11178,-6.361008
11184,-4.8008885
11192,-6.6657834
11194,-7.216852
11195,-6.026732
11198,-4.511071
11199,-4.8589478
11201,-5.977118
11203,-8.60614
11205,-4.4648404
11206,-5.0493774
11207,-3.6455998
11208,-4.865373
11211,-5.9293427
11215,-5.3137355
11224,-3.3827164
11229,-6.7272124
11234,-4.444141
11235,-4.4467297
11240,-3.9882135
11244,-7.165562
11247,-4.9258423
11249,-4.014578
11250,-5.2873154
11251,-5.5253463
11254,-5.6934495
11255,-2.4276264
11257,-4.2326984
11258,-4.4219913
11259,-4.445259
11260,-3.786917
11261,-3.884811
11264,-4.526196
11265,-5.521483
11266,-5.908724
11267,-4.8467994
11269,-3.0776708
11274,-9.064317
11276,-5.882539
11277,-5.782214
11279,-5.7829514
11283,-4.5214844
11284,-4.9985166
11288,-4.554998
11289,-8.441175
11290,-3.6711566
11291,-5.058216
11297,-4.114949
11300,-8.346503
11302,-4.6653037
11304,-4.3947463
11306,-4.9912376
11313,-5.2189317
11315,-7.065968
11316,-4.955483
11317,-8.061031
11325,-4.6607695
11328,-4.0978928
11331,-4.0837197
11332,-4.8831086
11333,-5.0706367
11334,-3.4805923
11335,-3.8947265
11337,-0.35705632
11344,-5.285044
11346,-5.8861527
11347,-8.768233
11350,-6.1627345
11351,-5.4184556
11357,-4.429939
11358,-4.91527
11361,-6.509919
11370,-6.980869
11372,-4.7601914
11374,-1.3542521
11375,-4.4818797
11376,-7.212749
11378,-8.032069
11380,-4.4949403
11381,-5.901055
11383,-3.3195648
11384,-4.718948
11386,-5.32562
11387,-4.9609137
11393,-3.900086
11394,-4.0322275
11395,-0.10274618
11396,-4.65259
11398,-5.5013075
11399,-5.3582873
11401,-3.2532024
11403,-6.56696
11404,-3.9536726
11405,-5.6384244
11407,-3.468442
11408,-6.096911
11409,-5.226613
11414,-4.0412245
11415,-5.2752247
11420,-4.687989
11421,-4.0586286
11422,-4.9495964
11424,-4.895163
11426,-8.397141
11428,-5.5558486
11429,-4.480543
11431,-5.378929
11435,-7.3467326
11438,-5.221302
11439,-6.1429915
11440,-6.33833
11445,-12.033663
11446,-4.453467
11449,-4.4013386
11450,-2.509599
11456,-4.1111865
11457,-4.1315436
11460,-2.8953245
11463,-3.8434937
11466,-4.494906
11467,-3.7497811
11469,-3.4664092
11470,-3.3356419
11471,-4.5358152
11474,-6.7016463
11478,-4.694934
11481,-5.8235908
11483,-3.774548
11484,-4.6391087
11487,-5.203643
11490,-4.0356684
11494,-5.6068916
11496,-3.4669929
11499,-4.879947
11502,-6.426126
11509,-5.291708
11513,-4.1313496
11516,-9.308097
11517,-5.2581115
11519,-1.1990634
11521,-4.390165
11523,-4.7777023
11529,-4.2870135
11530,-4.1768055
11532,-5.1088247
11534,-4.521455
11536,-4.9075503
11537,-6.623542
11542,-4.690539
11543,-4.23899
11544,-4.058628
11547,-4.524691
11548,-4.643008
11550,-0.2429212
11551,-4.933427
11553,-5.06816
11555,-6.6416154
11557,-6.2983804
11560,-6.004841
11561,-4.5141416
11562,-4.1208663
11569,-4.207235
11570,-0.75885767
11571,-4.8992124
11576,-5.220203
11583,-4.552666
11584,-7.4300003
11592,-4.111604
11593,-5.9393306
11594,-4.218025
11595,-4.2105684
11597,-6.6660533
11603,-3.663908
11604,-4.3252363
11608,-3.353131
11611,-4.573298
11612,-4.293484
11617,-10.243472
11622,-4.215167
11625,-4.259652
11629,-4.2852483
11639,-5.6340337
11641,-4.4043117
11642,-3.7539408
11643,-4.6141186
11644,-3.3909152
11651,-5.668542
11652,-7.6067495
11653,-7.069838
11656,-4.7122416
11657,-5.697233
11659,-4.2962976
11660,-4.729698
11662,-4.1879573
11665,-4.4482794
11668,-6.250349
11669,-6.187143
11671,-4.21736
11673,-4.115654
11674,-4.5228515
11675,-5.204009
11679,-4.6894565
11682,-4.0561
11684,-4.9500194
11685,-4.4843845
11686,-4.427967
11688,-4.735905
11689,-4.533162
11700,-5.376595
11702,-4.318133
11704,-4.1776705
11708,-4.502827
11709,-7.920784
11711,-5.071735
11712,-5.524189
11717,-4.3538027
11718,-4.80616
11719,-4.421491
11722,-3.418865
11723,-3.9361508
11725,-3.1262026
11728,-4.138707
11733,-7.0879917
11736,-3.8020914
11741,-5.504989
11742,-5.9819617
11743,-2.9570708
11746,-5.472309
11748,-0.08258395
11755,-2.9880571
11759,-6.236037
11764,-5.162353
11766,-5.8887377
11775,-4.3784733
11776,-5.277702
11778,-0.45559984
11780,-9.576476
11785,-6.942529
11786,-3.4418187
11789,-2.4713356
11792,-3.8859777
11795,-4.719265
11796,-4.445182
11799,-6.285327
11800,-4.1730347
11806,-4.7043266
11807,-4.2091475
11809,-4.564349
11810,-6.276551
11811,-4.3982425
11817,-3.4799075
11819,-4.673642
11822,-3.9767077
11823,-5.286121
11825,-4.215758
11826,-6.5560102
11829,-5.372318
11831,-6.270221
11832,-7.5648956
11834,-5.159263
11835,-0.38986787
11836,-4.5292244
11846,-5.2158513
11847,-4.2015786
11848,-4.4387784
11851,-3.1889126
11852,-4.600167
11854,-4.4142675
11856,-3.5910053
11859,-4.220785
11860,-6.95502
11861,-13.442185
11862,-5.1443934
11863,-4.7474904
11865,-5.7756147
11866,-4.302524
11872,-4.17771
11876,-4.3948216
11879,-6.8457365
11880,-5.5079856
11881,-6.2412686
11882,-6.8980274
11885,-5.4213567
11886,-3.295471
11887,-0.14993186
11888,-5.7875266
11891,-3.7932634
11892,-4.765084
11895,-12.083315
11898,-5.7680054
11899,-4.3435006
11902,-4.5580783
11904,-0.035009693
11907,-4.47587
11908,-4.049344
11912,-4.969074
11914,-3.7724912
11915,-6.407376
11919,-4.626975
11921,-5.014162
11922,-5.6780744
11923,-5.832242
11924,-4.604225
11925,-4.891371
11929,-3.1989236
11930,-5.345947
11931,-4.305717
11935,-2.1237931
11936,-4.9982734
11942,-4.205687
11948,-4.091113
11954,-0.08373161
11958,-4.3285794
11961,-6.105157
11962,-5.025069
11963,-3.868962
11965,-6.7149897
11967,-4.202596
11969,-11.990643
11973,-6.4375668
11974,-2.9416578
11977,-3.9216266
11980,-4.174899
11984,-3.7074535
11987,-3.957101
11988,-4.038981
11992,-3.5416944
11995,-4.566616
11997,-4.237639
11999,-5.7802105
12006,-3.8020973
12009,-3.810168
12012,-0.07383213
12015,-6.9757195
12017,-3.6837952
12019,-4.9305124
12020,-3.9697626
12023,-4.325691
12024,-4.3098226
12027,-4.122045
12030,-5.4161925
12031,-4.271811
12037,-7.1165104
12038,-4.960694
12041,-6.7995844
12044,-4.0637236
12046,-4.637273
12047,-7.2735558
12052,-3.7812636
12054,-4.396304
12060,-3.8740828
12062,-2.9666014
12067,-8.721971
12068,-4.808502
12069,-4.9306045
12070,-5.013352
12072,-3.9094665
12074,-6.0304766
12077,-6.522993
12080,-3.6303537
12082,-4.5022955
12085,-4.518878
12086,-5.315491
12093,-4.867281
12095,-6.1029954
12096,-5.71383
12098,-4.637578
12104,-6.7324243
12105,-5.249037
12106,-6.026065
12114,-3.4027748
12119,-7.4881144
12123,-6.0424
12124,-4.013357
12132,-4.9792824
12134,-5.2288213
12142,-5.63811
12144,-4.8979983
12152,-3.6445382
12158,-4.9197445
12165,-2.8936229
12169,-7.398743
12172,-5.9985423
12173,-4.136382
12174,-3.7945945
12177,-4.8849454
12181,-6.642678
12184,-8.365892
12185,-3.7825296
12189,-4.313344
12190,-4.017692
12191,-4.6296268
12195,-4.897198
12196,-2.1140518
12198,-3.157879
12200,-3.550724
12204,-4.576296
12207,-5.074736
12209,-8.269621
12214,-2.689086
12215,-4.193069
12216,-5.071717
12218,-3.980115
12219,-3.6160989
12220,-4.3683567
12223,-4.095542
12228,-6.019066
12229,-5.1314764
12232,-3.5643861
12233,-5.457451
12241,-4.8057446
12243,-5.114484
12244,-5.4661813
12246,-7.4185653
12250,-10.25202
12251,-6.4195776
12252,-4.560846
12253,-6.399298
12255,-4.5869455
12257,-4.0399604
12261,-6.718778
12265,-5.1116533
12267,-1.3922406
12268,-4.1339927
12271,-4.2038
12273,-6.5316787
12274,-5.315091
12275,-5.5408287
12279,-5.2572026
12281,-5.5251245
12282,-5.1111145
12283,-4.1280823
12288,-4.586317
12290,-5.1413426
12297,-3.391502
12299,-3.9236472
12300,-4.79183
12305,-5.4778285
12309,-4.1964054
12314,-1.0331607
12318,-2.5964518
12320,-5.0357537
12323,-6.0645795
12324,-7.5693808
12330,-4.272253
12335,-3.707359
12336,-3.5912638
12342,-6.567066
12348,-7.7944174
12349,-5.3909364
12350,-4.726455
12358,-5.030681
12363,-5.344482
12367,-5.2004943
12374,-4.1109076
12375,-5.4201927
12380,-4.127495
12387,-0.009740326
12388,-6.6205077
12392,-5.2735853
12393,-3.6030605
12396,-7.390733
12400,-4.9483047
12401,-2.7256439
12402,-5.144056
12406,-5.2107816
12407,-4.6578293
12408,-4.490595
12409,-3.656858
12411,-4.2720857
12414,-6.604302
12416,-3.9078236
12417,-7.2258606
12421,-4.414562
12422,-4.561572
12423,-0.35057464
12434,-3.918283
12438,-3.8172264
12442,-4.6303163
12447,-4.5013127
12452,-5.93899
12459,-3.5650144
12464,-5.497198
12466,-5.9829936
12468,-4.7009954
12473,-7.776158
12474,-0.12575325
12475,-6.625181
12478,-3.620527
12479,-4.778479
12480,-5.129392
12483,-5.949507
12484,-5.7164545
12486,-3.8177013
12488,-5.8388076
12489,-6.3245807
12491,-5.721211
12495,-3.512696
12496,-4.499302
12500,-4.3458076
12501,-4.2670784
12503,-4.3795576
12505,-4.0330815
12506,-3.56449
12507,-4.1343317
12509,-4.1786513
12511,-7.839496
12512,-4.951789
12518,-9.526735
12522,-3.5683885
12526,-4.6126723
12528,-5.8002563
12532,-4.6954017
12535,-5.0391026
12536,-4.0315824
12539,-4.803293
12544,-4.772945
12547,-5.961319
12549,-6.163007
12550,-4.913722
12551,-4.5207877
12554,-13.299383
12555,-4.216438
12556,-10.50603
12557,-6.994224
12560,-4.5768337
12564,-5.024798
12567,-8.034309
12568,-4.712046
12569,-6.1981487
12571,-6.1466866
12572,-4.7730384
12575,-3.1726286
12578,-4.2517457
12579,-4.17945
12581,-4.067663
12584,-5.4108777
12589,-4.45484
12592,-6.67648
12593,-4.2180715
12597,-7.3047805
12600,-3.6878557
12601,-4.169463
12605,-4.314591
12613,-4.182716
12614,-4.849288
12617,-5.0780745
12618,-4.6153016
12621,-6.941627
12624,-3.3169823
12630,-12.309656
12631,-4.3353653
12632,-7.479139
12634,-6.645867
12637,-7.4856105
12640,-4.7545776
12641,-4.2094426
12648,-4.648874
12649,-9.854869
12651,-7.326703
12652,-3.1572576
12653,-4.108116
12654,-7.8824153
12655,-6.1146307
12657,-4.311753
12658,-4.4597125
12661,-4.41147
12663,-7.0789
12665,-4.374987
12666,-3.5656335
12668,-6.378311
12670,-4.1202016
12671,-3.0041122
12673,-3.0489132
12677,-5.6368318
12678,-5.263485
12680,-3.738399
12681,-4.673081
12683,-4.7745924
12684,-4.179257
12685,-4.3520374
12690,-4.7825975
12697,-4.878983
12700,-6.4376597
12702,-4.437345
12705,-5.3439245
12706,-3.9941826
12707,-3.687605
12708,-4.262707
12711,-4.303438
12712,-3.3593042
12715,-6.666771
12717,-4.690629
12727,-6.3023953
12728,-3.460382
12734,-4.616782
12735,-4.819296
12736,-5.3868937
12737,-3.7106173
12738,-4.4048567
12742,-3.9190588
12743,-4.241348
12744,-4.373685
12745,-4.487046
12747,-3.50024
12748,-4.586468
12750,-3.740469
12754,-4.5457854
12755,-3.7227232
12759,-2.6886983
12761,-3.4518857
12762,-5.021955
12763,-6.5833573
12770,-4.197466
12775,-2.0309083
12777,-4.135529
12782,-4.2812653
12783,-5.6295195
12787,-3.9534578
12788,-5.9075174
12793,-4.434635
12794,-5.111463
12797,-3.5278916
12803,-8.165752
12804,-4.9229655
12806,-7.5285935
12807,-7.504341
12808,-7.197918
12809,-4.043481
12813,-5.091696
12815,-8.12232
12817,-7.3731713
12820,-4.208916
12823,-6.4370914
12824,-4.124759
12827,-4.812473
12831,-3.9357116
12833,-5.6389103
12835,-3.625153
12836,-7.3656836
12838,-8.198039
12840,-6.6183257
12841,-4.79074
12851,-3.991025
12852,-4.9442463
12854,-5.954251
12855,-3.2423468
12857,-6.6337748
12858,-4.5581737
12864,-5.3251696
12866,-3.5226588
12870,-4.21973
12872,-4.9802675
12873,-4.36749
12875,-5.997199
12876,-4.641575
12878,-7.6044025
12881,-6.373259
12887,-6.7039523
12888,-4.7538686
12889,-4.7039337
12891,-4.8776355
12893,-4.8248043
12895,-4.5779276
12897,-5.6295276
12899,-6.3245497
12900,-5.915902
12904,-5.4074893
12906,-3.3972344
12908,-4.704064
12911,-3.34816
12912,-4.3091908
12916,-4.09679
12918,-5.092256
12921,-3.9861922
12928,-5.8388658
12930,-12.986016
12931,-4.6894608
12933,-4.7922506
12934,-6.2490783
12938,-5.226543
12939,-9.299757
12942,-5.858684
12945,-5.4197397
12948,-4.3229947
12951,-4.606159
12952,-13.789662
12953,-4.125568
12954,-7.6596684
12956,-4.4205694
12959,-8.194956
12960,-4.205175
12962,-6.7142887
12965,-3.9732957
12971,-5.1555557
12974,-7.0798297
12976,-5.1402245
12978,-8.06336
12979,-5.2643933
12981,-4.1228104
12984,-4.1618433
12995,-4.7865415
12996,-3.8771484
12997,-3.0317633
12999,-3.9623876
13000,-6.3350677
13001,-3.6912832
13002,-5.5931716
13003,-5.4971304
13008,-8.558678
13011,-4.323433
13014,-4.1596727
13015,-4.723655
13016,-3.912018
13018,-8.19895
13019,-12.318532
13021,-4.9850307
13029,-5.33771
13031,-4.248485
13035,-12.293735
13037,-6.91519
13040,-5.123149
13041,-4.6389265
13044,-5.8971505
13047,-4.10314
13050,-4.814516
13052,-9.301714
13058,-7.159619
13059,-5.578423
13062,-5.400961
13064,-6.370955
13070,-3.5447145
13075,-2.9649427
13076,-5.245105
13078,-4.9545817
13081,-4.339923
13086,-7.586541
13087,-3.923269
13090,-5.736181
13092,-10.044523
13094,-5.99601
13095,-7.8918333
13099,-9.189002
13101,-3.574472
13102,-5.1013107
13106,-4.403131
13107,-5.615273
13111,-4.6239276
13112,-5.0525637
13115,-6.8389683
13119,-4.1769085
13121,-4.6885934
13122,-4.4357147
13124,-4.2683973
13125,-4.533707
13128,-5.945599
13129,-3.5850616
13135,-4.7941437
13136,-3.9025576
13140,-6.315702
13142,-4.413528
13145,-3.7720582
13146,-8.185572
13150,-7.677646
13153,-4.182005
13156,-4.7463713
13157,-3.6285098
13166,-4.244303
13167,-13.067564
13169,-4.0597386
13171,-3.2780013
13173,-5.354834
13174,-5.8854766
13177,-4.5306325
13178,-9.864017
13180,-6.7995644
13187,-4.092252
13190,-4.292841
13192,-4.1238194
13193,-6.349488
13195,-6.462026
13196,-7.3585067
13197,-4.1446366
13200,-3.2018216
13201,-4.7241015
13202,-5.2228746
13204,-3.9951558
13210,-5.077935
13211,-3.3968508
13213,-5.584819
13215,-92.71411
13216,-3.0065548
13218,-10.840836
13223,-11.820376
13227,-3.067627
13228,-4.4287944
13230,-6.4192533
13232,-3.4530084
13235,-7.2533216
13237,-7.097841
13240,-6.227725
13249,-6.482412
13252,-5.721919
13254,-6.2938585
13261,-5.8878126
13262,-4.3066916
13264,-4.431281
13265,-3.830395
13269,-7.482811
13270,-7.385924
13273,-0.36106902
13275,-4.088211
13276,-0.03855277
13277,-6.837138
13278,-4.279155
13281,-6.509723
13283,-4.5738482
13284,-4.180117
13285,-3.6586747
13286,-4.1253357
13287,-4.152845
13288,-4.052453
13289,-4.392881
13293,-10.08214
13295,-3.9735
13301,-12.564079
13302,-5.024333
13307,-5.991472
13316,-4.8204556
13317,-4.6412706
13318,-4.137232
13320,-4.8541393
13322,-5.0435004
13324,-3.3644152
13329,-4.535996
13334,-4.1939573
13335,-3.1852512
13339,-4.7341146
13342,-7.695044
13343,-4.3928676
13347,-12.322045
13352,-3.6439662
13353,-7.5618067
13354,-4.974269
13356,-5.821982
13358,-4.2255564
13359,-4.950718
13363,-4.457874
13368,-4.4352784
13371,-4.6730494
13376,-4.801528
13381,-4.6362596
13386,-4.4547925
13387,-6.8819356
13389,-5.650474
13390,-7.9055305
13391,-5.395274
13392,-0.09245638
13396,-8.95013
13398,-7.163964
13403,-6.785362
13406,-6.786845
13407,-4.1921525
13409,-6.5147033
13417,-0.012114636
13418,-6.741868
13419,-12.359793
13420,-5.217289
13424,-6.3109183
13427,-7.94505
13429,-3.2906644
13430,-0.50097203
13433,-4.2574797
13436,-5.963729
13437,-5.433994
13439,-6.9083085
13440,-0.6692662
13442,-7.7532797
13444,-5.8671513
13446,-4.3859277
13448,-3.17017
13464,-4.5141406
13471,-5.1877446
13480,-11.648189
13487,-6.236094
13489,-3.7543545
13492,-4.1702437
13493,-5.7694798
13496,-4.177426
13499,-5.2350893
13500,-5.122614
13502,-4.151569
13504,-5.416741
13505,-6.3738103
13508,-4.1842203
13509,-3.969556
13514,-5.165366
13518,-5.7947164
13521,-5.8172765
13522,-4.415823
13523,-3.4441621
13528,-4.3008814
13529,-1.9049098
13530,-4.1430883
13532,-12.190541
13533,-4.352764
13536,-3.891963
13540,-4.6412697
13542,-3.6615171
13543,-2.5682786
13545,-5.7949114
13546,-4.793121
13547,-4.821364
13552,-4.6497827
13553,-4.258737
13554,-3.7207506
13555,-5.108889
13556,-1.9476023
13562,-5.2260942
13563,-3.4748929
13564,-10.633066
13566,-7.9189057
13567,-4.442572
13570,-3.8037574
13571,-5.8493066
13583,-6.1401978
13586,-4.008372
13593,-3.2505324
13594,-3.2426474
13595,-6.6715927
13598,-3.9900918
13599,-3.661092
13600,-3.8480952
13602,-4.0180016
13604,-3.935347
13609,-4.4445276
13610,-3.6211414
13615,-5.032706
13616,-4.1429086
13617,-4.5339003
13622,-3.6251419
13624,-5.060301
13627,-4.6478114
13629,-4.1873584
13631,-8.065187
13634,-5.848063
13638,-3.9099913
13639,-4.2703843
13640,-5.002527
13645,-5.006781
13648,-4.744523
13649,-4.4945965
13653,-8.239297
13654,-4.61986
13655,-4.1365247
13658,-6.787046
13664,-5.1706047
13666,-6.336251
13667,-5.3580265
13675,-4.193176
13679,-5.9214945
13680,-3.9823449
13685,-3.0624695
13692,-5.77882
13699,-2.9976468
13701,-4.1040993
13702,-6.582314
13704,-5.026423
13705,-4.635791
13707,-4.523626
13712,-7.662694
13713,-8.991827
13714,-4.9418397
13718,-0.76360846
13720,-11.147929
13727,-4.203509
13729,-5.022329
13731,-6.540537
13733,-5.319608
13735,-6.254804
13736,-4.080249
13739,-7.6585875
13744,-4.1979856
13745,-3.8919811
13746,-4.873154
13747,-3.224074
13749,-6.0448036
13750,-6.2511086
13751,-14.348388
13753,-5.5694284
13754,-4.6923575
13755,-3.9376407
13762,-3.7277622
13763,-6.686342
13764,-14.262089
13765,-4.6508093
13767,-1.428032
13768,-4.5142193
13772,-5.930191
13775,-6.627525
13776,-6.1031322
13779,-4.0441794
13782,-6.5684185
13783,-4.1449585
13786,-7.128884
13789,-4.452431
13790,-4.508041
13794,-4.5118294
13797,-6.2597766
13798,-4.183582
13800,-4.71395
13802,-3.872543
13803,-4.3294296
13804,-4.0781574
13805,-4.350746
13807,-4.4333262
13810,-6.4751534
13811,-4.524977
13812,-4.924316
13814,-5.866688
13816,-4.391005
13817,-5.40094
13821,-4.107943
13823,-4.630075
13824,-7.183525
13830,-4.3645616
13834,-7.909185
13839,-4.265814
13840,-5.1471844
13841,-3.9585936
13845,-4.7870646
13849,-6.3972936
13857,-5.8889627
13858,-5.543944
13860,-8.868164
13861,-4.63229
13864,-3.1747658
13867,-5.2819877
13874,-5.360087
13875,-1.2965304
13881,-4.98554
13882,-9.572534
13883,-4.1067514
13884,-3.8283055
13885,-4.4369035
13887,-4.850039
13890,-5.817478
13895,-5.5973167
13901,-3.9567246
13903,-4.001352
13904,-4.8070617
13905,-4.8588843
13906,-5.234629
13907,-4.2522664
13910,-3.4031112
13911,-6.3481174
13912,-3.7237477
13913,-4.4065485
13917,-2.6011007
13918,-3.972261
13919,-4.074371
13922,-4.81855
13928,-3.7243884
13929,-5.2366037
13931,-4.697563
13932,-3.9720812
13933,-5.1365848
13934,-5.6055856
13935,-3.486968
13936,-3.7634592
13939,-4.467055
13942,-6.302805
13943,-4.853402
13947,-6.1060877
13948,-4.760196
13949,-6.7843227
13950,-4.97162
13952,-7.2981424
13955,-4.6764727
13957,-5.323865
13959,-3.683976
13960,-4.848453
13965,-4.2977705
13966,-4.471416
13967,-5.418266
13968,-4.2886314
13969,-8.756201
13970,-4.3885455
13971,-6.359505
13972,-2.0056784
13974,-5.0216007
13975,-8.723844
13976,-5.0410967
13977,-3.5735536
13979,-4.4233227
